Title,Description,Keywords,AssignmentId,WorkerId,SubmitTime,WorkTimeInSeconds,argumentId1,argumentId2,Answer.equal.label
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3I7DHKZYGN03WFVOSE00LONAHH65F4,A3862RIFFUV141,Fri Dec 01 09:16:43 PST 2023,228,118,140,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3IXEICO792J9YOD3SHFUUYGB4KM6TO,A3OZ8KF0HWSVWK,Fri Dec 01 08:00:22 PST 2023,196,118,140,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3RYC5T2D73T4SFIG3O980J6AB45PRQ,AA9V4NE8SOA4I,Fri Dec 01 05:43:47 PST 2023,247,118,140,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3XXU1SWE8MV95HSFKS8WQSGS3S10AI,ALVNMQMD3Q3ZE,Fri Dec 01 03:53:07 PST 2023,129,118,140,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33LKR6A5KEKER2C6MB3DZ2PUW9RT1Y,A1F1BIPJR11LSR,Fri Dec 01 03:51:35 PST 2023,303,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3FFJ6VRIL1OOBZBDWG097Q4BG0KI0I,A3GK90X2QOFR53,Fri Dec 01 08:16:45 PST 2023,641,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3IQ1VMJRYTKR1BGSKORPJ3HL6W99AH,A3CFNUD7VR2E1E,Fri Dec 01 07:59:39 PST 2023,160,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3MD9PLUKKIEDRLSUXQQTIX3EK6MZNW,A3O81LHBBI8NPK,Fri Dec 01 05:15:15 PST 2023,140,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3MHW492WW0DQ0J2KKSMQKC1IR57VMT,AA9V4NE8SOA4I,Fri Dec 01 05:34:02 PST 2023,236,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OS4RQUCR9F5LVCXTORDOAN2RCMFB7,A1IZ4NX41GKU4X,Fri Dec 01 06:22:10 PST 2023,74,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3QFUFYSY9YFL0WROE9HQGWHWHK8F44,AKSJ3C5O3V9RB,Fri Dec 01 08:33:00 PST 2023,1714,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Y54SXRO1LLU0Z34OZDXA4UR76RTU0,A3HAPMZV7CYDY8,Fri Dec 01 04:16:14 PST 2023,384,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Y9N9SS8LYB3KGUONPHHIRM5R7XD37,A3OZ8KF0HWSVWK,Fri Dec 01 08:30:46 PST 2023,217,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YT88D1N08YBYM0YF634M4HVBGT3K9,A35BY30TC8WCL4,Fri Dec 01 07:47:09 PST 2023,119,62,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",37FMASSAYCRPVMENUWXYR70U747IBU,ALVNMQMD3Q3ZE,Fri Dec 01 05:25:52 PST 2023,157,37,16,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39GXDJN2OTEBFU0GQRC7FU0N70S8VS,A3CFNUD7VR2E1E,Fri Dec 01 07:56:55 PST 2023,248,37,16,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3FE2ERCCZX81V2Q0BWS46O150HTPOP,ABNJZG6Q8TVDQ,Fri Dec 01 06:56:08 PST 2023,154,37,16,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3GU1KF0O4I1HC81R7RNI0416TIZBPW,A2Q1YS118AO2BP,Fri Dec 01 04:00:32 PST 2023,123,37,16,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3H7XDTSHKCR3NY63ZZTRT90Z2SUWGT,A3HAPMZV7CYDY8,Fri Dec 01 04:17:53 PST 2023,467,37,16,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ITXP059PWJK7JFVN04TTXPUO7FSJE,A1F1BIPJR11LSR,Fri Dec 01 04:04:15 PST 2023,32,37,16,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3IUZPWIU1O78PK2MPQE6R1SS99EKWN,A1IZ4NX41GKU4X,Fri Dec 01 05:28:44 PST 2023,105,37,16,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3VHHR074H3H4JBJ32IIVEL6Q5IBL7Q,AA9V4NE8SOA4I,Fri Dec 01 05:51:11 PST 2023,353,37,16,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Y54SXRO1LLU0Z34OZDXA4UR76WUT6,A29VL3MZE7YPBZ,Fri Dec 01 05:52:44 PST 2023,211,37,16,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YJ6NA41JBGNURZ3VJ0ZYSKJ1NKJP1,A3GK90X2QOFR53,Fri Dec 01 07:39:27 PST 2023,812,37,16,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",354P56DE9K3RNOETMRFWQ7KLXCPS7H,A356EVHB3TU90R,Fri Dec 01 06:28:12 PST 2023,72,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",35GMH2SV3EHXYB1A2ICTCC21MAREOT,A2HM35CWB7IIFM,Fri Dec 01 06:42:45 PST 2023,29,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",36NEMU28XFD3F82PA2RM6EKWYE4MWP,A1F1BIPJR11LSR,Fri Dec 01 03:50:27 PST 2023,397,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",38BQUHLA9W0VAZTNJG0CPK7AVC8OMI,A3HAPMZV7CYDY8,Fri Dec 01 04:30:31 PST 2023,376,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EF8EXOTT1VKDZG1AHP9XW2LY7CJ1V,ABNJZG6Q8TVDQ,Fri Dec 01 06:16:59 PST 2023,119,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HMVI3QICJSA8OB0WHQC7JH9BBLY14,A3862RIFFUV141,Fri Dec 01 06:36:23 PST 2023,84,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HOSI13XHZO128WLGENTV08HIKCDDV,A1IZ4NX41GKU4X,Fri Dec 01 05:47:08 PST 2023,97,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3M68NM076H7WI90BOSAZUJFTGZFR6M,AA9V4NE8SOA4I,Fri Dec 01 05:37:52 PST 2023,242,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YDTZAI2WXGUAHXG7A25RUD2GAD14D,AKSJ3C5O3V9RB,Fri Dec 01 04:10:06 PST 2023,81,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Z3ZLGNNSIUX9PYTSBN1IQT4AMIQ3L,A22KRF782ELLB0,Fri Dec 01 06:36:25 PST 2023,406,21,102,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32SVAV9L3F95M9RC3FQFSQEZ64Q3AL,A1IZ4NX41GKU4X,Fri Dec 01 05:44:35 PST 2023,146,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32ZKVD547FNA5JW49TQBN1Y5OMLB3Y,A3GK90X2QOFR53,Fri Dec 01 08:23:01 PST 2023,349,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",34MAJL3QP4NQKKBVUEGOFNSZEUS439,A3HAPMZV7CYDY8,Fri Dec 01 04:30:17 PST 2023,364,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3EG49X351UCGF5MNXRGRJ11HHGZX6N,A3O81LHBBI8NPK,Fri Dec 01 05:07:54 PST 2023,90,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3H7XDTSHKCR3NY63ZZTRT90Z2S4GWN,AVWU9JDY5G81E,Fri Dec 01 06:12:57 PST 2023,60,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3O6CYIULED1MSG7YJ4I8XO1QB0LWU5,A3862RIFFUV141,Fri Dec 01 07:36:40 PST 2023,163,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ON104KXQKWNBIDJ4YRQKK3WCNO4WH,AKSJ3C5O3V9RB,Fri Dec 01 05:22:07 PST 2023,850,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R0T90IZ1SCU900YI8TQHFTWACPCGD,ABNJZG6Q8TVDQ,Fri Dec 01 08:06:07 PST 2023,539,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WJEQKOXA829C6DXGBCW4XZ28KC1AR,AA9V4NE8SOA4I,Fri Dec 01 05:39:20 PST 2023,244,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZSY5X72NXBM7F6FOOWTBJ1K1Z3RO5,A1F1BIPJR11LSR,Fri Dec 01 03:48:00 PST 2023,451,8,166,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32SCWG5HIH4B6WKWB06APOFEFHYP6Z,AVWU9JDY5G81E,Fri Dec 01 06:21:05 PST 2023,51,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",352YTHGROVD5ESIU9Z5QJHT9XZ94HF,A3HAPMZV7CYDY8,Fri Dec 01 04:18:36 PST 2023,459,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",36H9ULYP62UB3EA9HG4UMY6FZH0FJX,A3OZ8KF0HWSVWK,Fri Dec 01 09:15:59 PST 2023,652,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",36U2A8VAG1ZCEPXM4RWUCYD8KHMKYU,A1IZ4NX41GKU4X,Fri Dec 01 06:54:40 PST 2023,65,74,86,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",374TNBHA8BVYPSVHHWGR8KPHJNIQYW,A3CFNUD7VR2E1E,Fri Dec 01 09:11:00 PST 2023,144,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3E7TUJ2EGCMPZIJ44YIR94PRRZ79DK,AKSJ3C5O3V9RB,Fri Dec 01 08:53:45 PST 2023,1743,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3RXCAC0YIRPSXXAL1WDLFTXDKL38G2,A3GK90X2QOFR53,Fri Dec 01 07:30:16 PST 2023,774,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3UWN2HHPUY5GQ96G2YWLM46BXRNNSG,AA9V4NE8SOA4I,Fri Dec 01 05:34:33 PST 2023,249,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3X08E93BHVI3WQ2RW471JOOXKCW66Y,A1F1BIPJR11LSR,Fri Dec 01 03:47:27 PST 2023,483,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3X65QVEQI0NAVSEZTZQ6U7Y46T9CLH,A35BY30TC8WCL4,Fri Dec 01 06:54:10 PST 2023,183,74,86,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",338JKRMM26ZKGHYBI0FHWKF9P9AAH1,AA9V4NE8SOA4I,Fri Dec 01 05:55:15 PST 2023,336,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33LKR6A5KEKER2C6MB3DZ2PUW9ST1Z,A1F1BIPJR11LSR,Fri Dec 01 03:54:34 PST 2023,91,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",34QN5IT0TZRVMTZ0NUOIU1AXD4508I,A3OZ8KF0HWSVWK,Fri Dec 01 05:25:07 PST 2023,279,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3DBQWDE4Y6YFK785Q2JDTTWJJ7EN5D,A3HAPMZV7CYDY8,Fri Dec 01 04:35:56 PST 2023,209,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HMVI3QICJSA8OB0WHQC7JH9BBO1YA,A3GK90X2QOFR53,Fri Dec 01 08:08:17 PST 2023,628,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3LEP4MGT3G08NBY12IWN0AKHFZ6DBU,A1IZ4NX41GKU4X,Fri Dec 01 06:00:26 PST 2023,71,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R6P78PK7KBBVH294UOG6PT0YYRTGF,A2HM35CWB7IIFM,Fri Dec 01 09:12:17 PST 2023,29,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3VELCLL3GKJ48XU5RRYOIYAT5001FF,A2T5YVU37RBCCP,Fri Dec 01 08:51:43 PST 2023,118,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Y9N9SS8LYB3KGUONPHHIRM5R7Y3DY,A3CFNUD7VR2E1E,Fri Dec 01 08:47:25 PST 2023,142,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZV9H2YQQD72TMUF4KM7AFBQYNS3WV,AKSJ3C5O3V9RB,Fri Dec 01 05:24:23 PST 2023,1619,81,82,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",36PW28KO4ZW8W779SZ7BBHIWXTPAES,A3GK90X2QOFR53,Fri Dec 01 07:56:48 PST 2023,883,101,100,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",374TNBHA8BVYPSVHHWGR8KPHJNFQYT,A2HM35CWB7IIFM,Fri Dec 01 07:27:34 PST 2023,36,101,100,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3B2X28YI3WF922JMSVO9U4APYDKB61,A1IZ4NX41GKU4X,Fri Dec 01 06:37:50 PST 2023,64,101,100,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3CPLWGV3MOZYLUAHTSWU591L53UN91,A1F1BIPJR11LSR,Fri Dec 01 03:55:45 PST 2023,149,101,100,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HMVI3QICJSA8OB0WHQC7JH9BBM1Y8,ABNJZG6Q8TVDQ,Fri Dec 01 06:30:56 PST 2023,219,101,100,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SB5N7Y3O34AF85I6S06MERV1NLG0H,AA9V4NE8SOA4I,Fri Dec 01 05:55:00 PST 2023,330,101,100,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3TY7ZAOG5FKFHU11WJLLK6JO84WK0I,A3HAPMZV7CYDY8,Fri Dec 01 04:14:56 PST 2023,328,101,100,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3U0SRXB7CD54PU63N9WGWU1FBPCRN4,A3OZ8KF0HWSVWK,Fri Dec 01 06:57:04 PST 2023,242,101,100,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3XIQGXAUMC8ZJ50SG1LJPF1DCRT7X6,A3862RIFFUV141,Fri Dec 01 07:22:53 PST 2023,758,101,100,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZWFC4W1UU7S12TMPLD3OPS69YQRFX,A22KRF782ELLB0,Fri Dec 01 06:54:33 PST 2023,282,101,100,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",333U7HK6I9FE5UWDQA94YY3UN4GJDM,A3O81LHBBI8NPK,Fri Dec 01 06:44:12 PST 2023,180,55,73,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",36PW28KO4ZW8W779SZ7BBHIWXTOAER,A3GK90X2QOFR53,Fri Dec 01 07:13:21 PST 2023,243,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3B837J3LDOW157Y8V5D2VOBLYO9RS5,A1F1BIPJR11LSR,Fri Dec 01 04:10:54 PST 2023,150,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3G0WWMR1UVK4DTR3AU7GR4RAF31QNT,A3HAPMZV7CYDY8,Fri Dec 01 04:54:39 PST 2023,563,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3J88R45B2GYOPB4SCNF0P1SYCLWPXS,AA9V4NE8SOA4I,Fri Dec 01 06:03:00 PST 2023,392,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3L4PIM1GQTGY1TAHUB5RDAZMF9JYR4,A3CFNUD7VR2E1E,Fri Dec 01 08:52:30 PST 2023,163,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NG53N1RLVJYAA3K4F3892B5LCPP8M,A1IZ4NX41GKU4X,Fri Dec 01 06:51:13 PST 2023,115,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3S4AW7T80BI70O1K0KKOB9MGEGT4LX,A3OZ8KF0HWSVWK,Fri Dec 01 07:31:18 PST 2023,264,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3Z3ZLGNNSIUX9PYTSBN1IQT4AMC3QS,AKSJ3C5O3V9RB,Fri Dec 01 06:11:59 PST 2023,1665,55,73,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3ZPPDN2SLVWUROX40TTBFM7CRB59EA,A2HM35CWB7IIFM,Fri Dec 01 06:41:31 PST 2023,51,55,73,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",35LDD5557A4CK888LO8JI3Q1B7UKMQ,A1F1BIPJR11LSR,Fri Dec 01 03:41:12 PST 2023,488,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3634BBTX0OUF83Q3ZYJUAXRFM29FIJ,A1V6CP5I0TOSAR,Fri Dec 01 08:09:13 PST 2023,72,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",36ZN444YTRY9EG3WY12KXR0TE3QIOY,AA9V4NE8SOA4I,Fri Dec 01 05:30:36 PST 2023,67,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",379J5II41OGPSQYDPQW1KVY7R5CEL2,A3HAPMZV7CYDY8,Fri Dec 01 04:18:26 PST 2023,450,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39LNWE0K4UW4RLNTUNETWXSIWPNIUK,A2HM35CWB7IIFM,Fri Dec 01 07:19:52 PST 2023,39,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HMIGG0U4L6SJOVLV2ZRMT4HPHPY8M,A1IZ4NX41GKU4X,Fri Dec 01 05:54:20 PST 2023,103,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3JC6VJ2SABJ80OEGHYE87NCJK0G5AC,AKSJ3C5O3V9RB,Fri Dec 01 05:42:11 PST 2023,1640,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3JZQSN0I3QA1CCK89AJRPLEZ7PGFGQ,A3GK90X2QOFR53,Fri Dec 01 07:41:52 PST 2023,784,60,163,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3M0NZ3JDP1Y91WMOTQU7OG3STLN5ZD,A3NAHN61XJ3ZAT,Fri Dec 01 05:22:53 PST 2023,129,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SB4CE2TJVVH27YQN4X3Z633DZZAX0,A35BY30TC8WCL4,Fri Dec 01 07:24:56 PST 2023,644,60,163,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3483FV8BEEJFEPJQ92VYTB7L47Y26H,AKSJ3C5O3V9RB,Fri Dec 01 04:57:01 PST 2023,1728,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",34Q075JO1XDDBTFFO9F3FRNPZY6015,AA9V4NE8SOA4I,Fri Dec 01 06:02:40 PST 2023,378,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",378XPAWRUCDKCC9VOIX2WWGOPMLAIQ,A3HAPMZV7CYDY8,Fri Dec 01 04:41:31 PST 2023,268,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",38SKSKU7R1X18V0ZL9MS5AWZJYNILJ,A3OZ8KF0HWSVWK,Fri Dec 01 05:52:29 PST 2023,238,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3A4TN5196KI89WV92EB82F5XPC0CHA,A1IZ4NX41GKU4X,Fri Dec 01 06:51:08 PST 2023,81,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3D8YOU6S9EKOY1SSSM54ZU2DNYQ6UC,A356EVHB3TU90R,Fri Dec 01 06:16:08 PST 2023,87,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3H0W84IWBK20VOTQUATX6776XXBER2,ABNJZG6Q8TVDQ,Fri Dec 01 06:46:37 PST 2023,187,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3NL0RFNU0FNWGIJ2FK8NW991PGAK4W,A2Q1YS118AO2BP,Fri Dec 01 03:45:28 PST 2023,210,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SEPORI8WNZ672Y5OMLOWRJELZLAZL,A1F1BIPJR11LSR,Fri Dec 01 04:04:30 PST 2023,45,141,115,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YZ8UPK3VTMDEI1T2DI7LUUNJKTUCK,A3O81LHBBI8NPK,Fri Dec 01 05:04:54 PST 2023,161,141,115,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",32M8BPYGATMLM3MYAIPCSIRRNH8IGK,A3GK90X2QOFR53,Fri Dec 01 07:52:31 PST 2023,884,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",39N5ACM9HENYOFMU979M9Y6G5IVP9Z,A1F1BIPJR11LSR,Fri Dec 01 04:00:24 PST 2023,116,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3CCZ6YKWR7JUV54BPS08BS1ZEIY59X,A1IZ4NX41GKU4X,Fri Dec 01 05:16:33 PST 2023,111,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3FK0YFF9PZG9Q6WTYKNH78KVIYHVV8,AKSJ3C5O3V9RB,Fri Dec 01 04:25:52 PST 2023,342,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3H7Z272LX77TPHN3Y4CCE7XB5CSPLC,ABNJZG6Q8TVDQ,Fri Dec 01 09:02:39 PST 2023,101,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HRMW88U16QA7I14HVY1ZJBSX9Z0MB,AA9V4NE8SOA4I,Fri Dec 01 05:56:34 PST 2023,298,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3R3YRB5GRF3PL34VIZMGFZ4ZJH7UAH,A3HAPMZV7CYDY8,Fri Dec 01 04:30:36 PST 2023,381,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3SB5N7Y3O34AF85I6S06MERV1NT0G9,A1V6CP5I0TOSAR,Fri Dec 01 08:14:37 PST 2023,177,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3VZLGYJEYLAI3F6YZWD2GZUCMKWXZE,A1GKEEI844CEKI,Fri Dec 01 05:19:53 PST 2023,57,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YGXWBAF70HEXK7EN7RP8QWTK7F4CH,A3OZ8KF0HWSVWK,Fri Dec 01 07:28:21 PST 2023,217,101,61,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",30BXRYBRP4XHNU1EJ5B9E9C0HS9WHU,A3HAPMZV7CYDY8,Fri Dec 01 05:04:09 PST 2023,269,79,37,Argument 2
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",33IZTU6J811L23KK44JUK6X9Z5UXS7,A1F1BIPJR11LSR,Fri Dec 01 04:14:40 PST 2023,47,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",373ERPL3YO82K7BNK5IS5T77072TRB,A3CFNUD7VR2E1E,Fri Dec 01 09:15:55 PST 2023,156,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3AAJC4I4FGSH8V19ISY1PQMXBMHZJS,A1IZ4NX41GKU4X,Fri Dec 01 05:11:47 PST 2023,72,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3HOSI13XHZO128WLGENTV08HIKKDD3,AKSJ3C5O3V9RB,Fri Dec 01 07:30:58 PST 2023,1169,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3OWEPKL089CU7BMOEVYARDAFADKN73,A2HM35CWB7IIFM,Fri Dec 01 08:09:35 PST 2023,32,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WI0P0II61SV3IFQYFID0PPLXMFDRF,A2T5YVU37RBCCP,Fri Dec 01 09:16:48 PST 2023,87,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WQ3B2KGE8GEVGIPMPCSZ8J8Q2XB1W,AA9V4NE8SOA4I,Fri Dec 01 05:51:36 PST 2023,351,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3WYP994K17R5FACX2N2T2F8QJM3Y64,A3GK90X2QOFR53,Fri Dec 01 07:58:32 PST 2023,904,79,37,Argument 1
Select the most convincing argument,Read two texts and select which one provided the most convincing argument,"text, classification",3YGXWBAF70HEXK7EN7RP8QWTK73C4D,A3OZ8KF0HWSVWK,Fri Dec 01 04:03:02 PST 2023,233,79,37,Argument 1
